rÍ359.0000
"2015-07-06 16:03:21",Mux,channel_15,352.0000
"2015-07-06 16:03:26",Arduino,voltage,5115.0000
"2015-07-06 16:03:26",DHT22,ERROR,failed to read
"2015-07-06 16:03:26",Sharp,dust,151.0000
"2015-07-06 16:03:26",Mux,channel_00,922.0000
"2015-07-06 16:03:26",Mux,channel_01,330.0000
"2015-07-06 16:03:26",Mux,channel_02,572.0000
"2015-07-06 16:03:26",Mux,channel_03,1.0000
"2015-07-06 16:03:26",Mux,channel_04,724.0000
"2015-07-06 16:03:27",Mux,channel_05,448.0000
"2015-07-06 16:03:27",Mux,channel_06,541.0000
"2015-07-06 16:03:27",Mux,channel_07,967.0000
"2015-07-06 16:03:27",Mux,channel_08,488.0000
"2015-07-06 16:03:27",Mux,channel_09,350.0000
"2015-07-06 16:03:27",Mux,channel_10,738.0000
"2015-07-06 16:03:27",Mux,channel_11,957.0000
"2015-07-06 16:03:27",Mux,channel_12,0.0000
"2015-07-06 16:03:27",Mux,channel_13,0.0000
"2015-07-06 16:03:27",Mux,channel_14,605.0000
"2015-07-06 16:03:27",Mux,channel_15,354.0000
"2015-07-06 16:03:32",Arduino,voltage,5091.0000
"2015-07-06 16:03:33",DHT22,humidity,24.2000
"2015-07-06 16:03:33",DHT22,temperature,10.2000
"2015-07-06 16:03:33",Sharp,dust,182.0000
"2015-07-06 16:03:33",Mux,channel_00,925.0000
"2015-07-06 16:03:33",Mux,channel_01,325.0000
"2015-07-06 16:03:33",Mux,channel_02,567.0000
"2015-07-06 16:03:33",Mux,channel_03,2.0000
"2015-07-06 16:03:33",Mux,channel_04,730.0000
"2015-07-06 16:03:33",Mux,channel_05,452.0000
"2015-07-06 16:03:33",Mux,channel_06,543.0000
"2015-07-06 16:03:33",Mux,channel_07,966.0000
"2015-07-06 16:03:33",Mux,channel_08,484.0000
"2015-07-06 16:03:33",Mux,channel_09,352.0000
"2015-07-06 16:03:33",Mux,channel_10,736.0000
"2015-07-06 16:03:33",Mux,channel_11,957.0000
"2015-07-06 16:03:33",Mux,channel_12,0.0000
"2015-07-06 16:03:33",Mux,channel_13,0.0000
"2015-07-06 16:03:33",Mux,channel_14,604.0000
"2015-07-06 16:03:33",Mux,channel_15,352.0000
"2015-07-06 16:03:39",Arduino,voltage,5068.0000
"2015-07-06 16:03:39",DHT22,humidity,24.2000
"2015-07-06 16:03:39",DHT22,temperature,23.0000
"2015-07-06 16:03:39",Sharp,dust,170.0000
"2015-07-06 16:03:39",Mux,channel_00,920.0000
"2015-07-06 16:03:39",Mux,channel_01,322.0000
"2015-07-06 16:03:39",Mux,channel_02,559.0000
"2015-07-06 16:03:39",Mux,channel_03,2.0000
"2015-07-06 16:03:39",Mux,channel_04,717.0000
"2015-07-06 16:03:39",Mux,channel_05,451.0000
"2015-07-06 16:03:39",Mux,channel_06,541.0000
"2015-07-06 16:03:40",Mux,channel_07,965.0000
"2015-07-06 16:03:40",Mux,channel_08,481.0000
"2015-07-06 16:03:40",Mux,channel_09,350.0000
"2015-07-06 16:03:40",Mux,channel_10,733.0000
"2015-07-06 16:03:40",Mux,channel_11,957.0000
"2015-07-06 16:03:40",Mux,channel_12,0.0000
"2015-07-06 16:03:40",Mux,channel_13,0.0000
"2015-07-06 16:03:40",Mux,channel_14,606.0000
"2015-07-06 16:03:40",Mux,channel_15,351.0000
